ProgramName,MethodType,RequirementID,MethodID,MethodType,CallersT,CallersN,CallersU,CallersCallersT,CallersCallersN,CallersCallersU,CalleesT,CalleesN,CalleesU,CalleesCalleesT,CalleesCalleesN,CalleesCalleesU,pred,gold
3,1,14,433,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
0,1,3,27,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
1,1,12,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,2,23,4381,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
3,1,1,1598,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,2,2,4978,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
2,0,4,2858,0,1,1,0,0,1,0,1,1,0,0,1,1,N,N
1,2,13,1288,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
1,1,12,4040,0,0,1,0,1,1,0,0,0,0,0,0,0,N,N
2,0,12,2908,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
3,2,19,1171,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
3,0,5,1082,0,0,1,0,0,0,0,1,1,0,1,1,0,N,N
3,0,3,269,0,1,0,0,1,0,0,1,0,0,1,1,0,N,N
3,2,14,1585,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
2,0,21,1281,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
1,1,5,1022,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
0,1,3,656,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
1,1,7,4707,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,4,3818,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
0,1,7,450,1,0,0,1,0,1,0,0,0,0,0,0,1,T,T
2,0,26,1107,0,0,1,0,0,1,0,1,0,0,0,1,0,N,N
2,0,16,388,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
1,1,6,3151,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,22,813,0,0,1,0,0,0,0,1,1,1,1,1,0,N,N
1,1,7,2492,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,10,15,0,1,0,0,1,1,0,1,1,0,1,0,0,N,N
1,1,17,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,5,1181,0,1,0,0,1,0,0,1,1,0,1,0,0,N,N
2,0,18,154,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
3,1,10,1597,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,16,3328,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,8,4556,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,20,537,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
1,1,8,4666,0,1,1,0,0,1,0,0,0,0,0,0,0,N,N
1,0,8,3454,0,1,0,0,1,0,0,1,0,0,0,0,0,N,N
1,0,11,4577,0,1,0,0,1,0,0,1,1,0,1,1,0,N,N
1,1,6,4625,0,1,0,0,1,1,0,0,0,0,0,0,0,N,N
1,2,12,3521,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
1,2,9,1615,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
3,1,20,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,2,14,3792,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
1,0,4,4025,0,1,0,0,1,0,0,1,0,0,1,1,0,N,N
3,2,19,1590,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
3,2,20,2114,0,0,0,0,0,0,0,1,1,0,0,0,0,N,N
1,2,3,1006,0,0,0,0,0,0,1,0,0,1,1,1,1,T,T
1,0,4,3947,0,1,0,0,0,0,0,1,0,0,1,0,0,N,N
1,1,3,1059,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
3,2,13,2683,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
1,1,5,4261,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,3,2978,0,1,1,0,0,1,0,0,1,0,0,1,1,N,N
3,1,5,433,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,17,2311,0,1,0,0,0,0,0,0,1,0,0,0,0,N,N
1,1,13,3144,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,7,4852,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,26,1069,0,0,1,0,0,1,1,0,0,0,0,1,1,T,T
1,1,3,2297,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,1,5,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,0,9,400,0,0,1,0,0,0,0,1,0,0,1,0,0,N,N
3,1,19,278,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,13,3923,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
3,0,3,3686,0,0,1,0,0,0,0,0,1,0,0,1,0,N,N
0,1,8,698,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
3,2,13,1748,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
1,0,14,4454,0,0,1,0,0,0,0,1,1,0,0,0,1,N,N
2,0,2,2991,0,1,1,0,1,1,0,0,1,0,0,1,0,N,N
3,2,21,2637,0,0,0,0,0,0,0,1,1,0,0,1,0,N,N
2,0,2,2818,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
1,0,14,1360,0,0,1,0,1,1,0,1,1,0,1,0,0,N,N
3,1,8,301,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,2,10,4665,0,0,0,0,0,0,0,0,1,0,1,1,0,N,N
1,1,9,3919,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,26,3089,0,1,0,0,1,1,0,0,1,0,0,1,0,N,N
2,0,14,857,0,1,1,0,0,1,0,1,1,0,0,1,0,N,N
0,0,2,707,0,1,0,0,1,0,0,1,0,0,0,0,1,N,N
2,0,5,334,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
1,2,8,2154,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
3,0,13,1602,0,1,0,0,0,1,0,1,1,0,0,0,0,N,N
3,2,10,2700,0,0,0,0,0,0,0,1,1,0,0,1,0,N,N
1,1,6,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,2,4,3298,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
1,1,13,4698,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,2,8,2160,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
3,2,5,2699,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
1,0,17,2053,0,1,0,0,1,0,0,1,1,0,1,1,0,N,N
1,2,4,1731,0,0,0,0,0,0,0,1,1,0,1,0,0,N,N
3,1,9,1543,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,5,3872,0,1,1,0,1,0,0,0,0,0,0,0,0,N,N
1,2,17,1609,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
3,1,12,2706,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,1,10,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,26,1123,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
0,1,1,175,0,1,0,0,0,0,0,0,0,0,0,0,1,N,N
1,1,13,2036,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
0,1,6,285,0,1,0,0,1,0,0,0,0,0,0,0,1,N,N
0,2,5,702,0,0,0,0,0,0,0,1,0,0,0,0,1,N,N
1,1,5,1849,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
1,1,4,3172,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
3,2,12,1102,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
3,1,16,2151,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,17,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,4,3883,0,1,0,0,1,1,0,0,1,0,0,0,0,N,N
3,0,20,2639,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
2,0,11,4720,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
1,1,5,3980,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
2,0,23,217,0,1,1,0,0,1,0,1,1,0,0,1,0,N,N
3,2,19,2598,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
3,2,6,1101,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
0,0,4,155,0,0,1,0,0,0,0,1,0,0,1,0,1,N,N
3,0,1,848,0,1,1,0,1,1,0,1,1,0,0,0,1,N,N
1,1,8,2682,0,1,0,0,0,1,0,0,0,0,0,0,0,N,N
1,1,6,4713,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,14,4579,0,1,0,0,0,0,0,1,1,0,1,1,0,N,N
0,0,3,68,0,1,0,0,1,0,0,1,1,0,0,0,0,N,N
0,1,6,445,1,0,0,1,0,1,0,0,0,0,0,0,1,T,T
1,1,16,4601,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,8,1,0,0,1,0,0,1,0,1,1,0,1,1,0,N,N
1,0,9,3807,0,1,1,0,1,1,0,1,0,0,1,0,0,N,N
0,1,6,197,0,1,0,0,1,1,0,0,0,0,0,0,1,N,N
3,1,11,407,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
3,2,14,2119,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
0,0,7,262,0,1,1,0,1,1,0,1,0,1,0,1,1,N,N
2,0,30,1037,0,0,1,0,0,0,0,1,1,1,0,1,0,N,N
3,2,4,1731,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
1,1,13,2252,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,1,11,2118,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,1,15,499,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
1,0,14,226,0,1,1,0,1,1,0,1,0,0,0,0,0,N,N
1,0,6,1792,0,1,0,0,0,0,0,1,0,0,0,0,0,N,N
3,2,21,1675,0,0,0,0,0,0,0,1,0,0,0,1,0,N,N
1,1,1,3579,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
1,0,10,5005,0,0,1,0,0,1,0,1,0,0,0,0,0,N,N
2,0,2,2915,0,1,1,0,1,0,0,0,1,0,0,1,0,N,N
3,0,11,424,0,1,0,0,1,1,0,1,0,0,0,1,0,N,N
2,0,2,2940,0,0,1,0,0,0,0,0,1,0,0,1,0,N,N
1,1,12,4787,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
3,0,21,110,0,0,1,0,0,1,0,0,1,0,0,0,0,N,N
1,1,2,532,0,1,1,0,1,1,0,0,0,0,0,0,1,N,N
1,0,9,1470,0,0,1,0,0,1,0,1,0,0,1,1,1,N,T
3,1,12,2107,0,0,1,0,1,0,0,0,0,0,0,0,0,N,N
2,0,15,2973,0,0,1,0,1,0,0,0,1,0,0,1,0,N,N
2,0,4,579,0,0,1,0,0,0,0,1,1,0,1,1,0,N,N
1,1,17,2041,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
2,0,13,1069,0,0,1,0,0,1,0,1,0,0,0,1,0,N,N
1,2,5,2088,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
1,1,3,22,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,0,8,4456,0,1,0,0,0,1,0,1,1,0,1,1,0,N,N
1,0,16,4945,0,1,0,0,1,1,0,0,1,0,1,1,0,N,N
3,2,21,1748,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
3,1,2,1094,0,1,0,1,1,1,0,0,0,0,0,0,0,N,N
1,2,13,2201,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
1,1,5,2834,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
3,0,8,413,0,1,1,0,1,0,0,1,1,0,0,1,0,N,N
1,0,10,1293,0,1,0,0,0,0,0,1,0,0,0,0,0,N,N
2,0,33,1029,0,0,1,0,0,0,1,1,1,0,0,1,0,N,N
1,1,13,4583,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,16,4351,0,1,0,0,0,0,0,0,1,0,0,0,0,N,N
0,0,1,440,0,1,1,0,1,1,0,1,1,0,1,1,0,N,N
0,1,7,443,1,1,0,1,0,1,0,0,0,0,0,0,1,T,T
1,1,5,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,7,1752,0,0,1,0,0,1,0,0,1,0,0,1,0,N,N
3,1,10,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,1,3,3115,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,2,5,3838,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
3,1,19,2108,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,7,1195,0,0,1,0,0,1,0,0,1,0,0,0,0,N,N
1,1,8,4055,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,14,824,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,9,3316,0,1,0,0,1,0,0,1,1,0,1,1,0,N,N
1,1,14,720,0,1,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,4,4095,0,1,1,0,0,1,0,0,0,0,0,0,0,N,N
1,0,13,1697,0,1,0,0,1,1,0,1,0,0,0,0,0,N,N
1,1,6,2611,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,14,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,2,3564,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,10,3027,1,1,1,1,1,1,0,0,1,0,0,1,0,N,N
2,2,26,543,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
1,0,5,560,0,1,1,0,0,1,0,1,0,0,1,1,0,N,N
3,0,12,169,0,0,1,0,0,0,1,0,0,0,0,1,1,T,T
2,0,15,2863,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
3,0,17,838,0,0,1,0,0,1,0,1,1,0,1,1,0,N,N
1,0,7,4463,0,0,1,0,0,0,0,1,1,0,0,0,0,N,N
3,1,2,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,4,2859,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
0,2,6,203,0,0,0,0,0,0,1,1,1,1,0,1,1,T,T
3,2,6,3116,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
1,0,3,2076,0,1,0,0,1,0,0,1,1,0,1,1,0,N,N
0,0,1,691,1,0,0,1,0,1,1,0,0,1,0,1,1,T,T
1,1,9,4031,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,0,12,1167,0,0,1,0,0,1,0,1,0,0,0,1,0,N,N
1,1,3,4968,0,1,0,0,0,1,0,0,0,0,0,0,0,N,N
3,0,5,1097,0,1,1,0,1,1,0,1,1,0,1,1,0,N,N
1,1,2,3543,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
2,0,2,154,0,0,1,0,0,0,1,1,1,0,0,1,0,N,N
1,1,1,3328,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,0,16,1568,0,1,0,0,0,0,0,0,1,0,0,0,0,N,N
1,2,13,516,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
3,1,21,3114,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,8,1860,0,1,1,0,1,1,0,0,1,0,0,1,0,N,N
2,0,11,947,0,0,1,0,0,0,0,1,1,0,1,1,0,N,N
2,0,23,3029,0,1,1,1,1,1,0,0,1,0,0,1,0,N,N
3,1,3,973,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,1,11,3254,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,16,4834,0,1,0,0,1,1,0,0,1,0,0,0,0,N,N
1,1,10,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,3,1660,0,1,0,0,0,1,0,0,1,0,0,0,0,N,N
2,0,17,895,0,0,1,0,0,1,0,1,1,0,0,1,0,N,N
1,0,12,18,0,1,1,0,1,1,0,0,1,0,0,0,0,N,N
1,1,2,4124,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,0,7,3612,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
1,0,2,3794,0,1,0,0,0,0,0,1,0,0,1,1,0,N,N
2,0,9,235,0,0,1,0,0,0,0,1,1,0,1,1,0,N,N
1,1,9,3543,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,1,1,1528,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,2,1,4836,0,0,0,0,0,0,0,1,1,0,0,1,0,N,N
1,1,5,171,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
1,2,16,1257,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
3,0,13,264,0,1,0,0,1,0,0,0,1,0,0,0,0,N,N
3,0,19,806,0,1,1,0,1,1,0,1,1,0,0,0,0,N,N
1,0,12,23,0,0,1,0,1,1,0,1,0,0,0,0,0,N,N
2,0,31,2995,0,1,1,0,0,1,0,0,1,0,0,1,1,N,N
0,1,1,709,1,0,0,1,0,0,0,0,0,0,0,0,1,T,T
1,1,9,1245,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
2,0,30,1174,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
1,1,14,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,7,625,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,7,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,14,2920,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
3,2,16,1731,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
1,2,12,4489,0,0,0,0,0,0,1,1,1,1,1,1,1,N,N
1,1,6,4101,0,1,0,0,0,1,0,0,0,0,0,0,0,N,N
0,1,6,167,1,1,1,1,1,1,0,0,0,0,0,0,1,N,N
1,1,2,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,2,1521,0,1,0,0,1,1,0,0,0,0,0,0,0,N,N
1,2,17,4817,0,0,0,0,0,0,0,0,1,0,1,0,0,N,N
1,1,1,4625,0,1,0,0,1,1,0,0,0,0,0,0,0,N,N
3,1,2,2607,0,0,1,0,0,0,0,0,0,0,0,0,1,N,N
3,1,12,2713,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,2,10,3162,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
1,0,12,4027,0,1,1,0,0,1,0,0,1,0,0,0,0,N,N
2,0,27,3130,0,1,0,0,1,0,0,0,1,0,0,1,0,N,N
1,0,5,4597,0,1,0,0,1,0,0,1,1,0,1,1,0,N,N
1,1,12,4698,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,13,517,0,1,1,0,0,1,0,1,1,0,0,0,0,N,N
1,0,17,2750,0,0,1,0,0,1,0,0,1,0,0,0,0,N,N
2,0,18,3010,0,1,1,0,0,1,0,0,1,0,0,1,1,N,N
1,1,10,816,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
2,0,25,1284,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
2,0,1,3120,0,1,1,0,0,1,0,0,1,0,0,1,1,N,N
3,0,20,250,0,0,1,0,0,0,0,0,1,0,0,0,0,N,N
2,0,18,1173,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
1,1,17,1681,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
3,0,14,2638,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
3,2,17,1049,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
3,0,9,1524,0,1,1,0,0,1,0,1,0,0,1,1,0,N,N
2,0,12,3128,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
2,0,20,154,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
2,0,20,2870,0,0,1,0,0,1,0,0,1,0,0,1,0,N,N
0,1,2,64,0,0,0,0,0,0,0,0,0,0,0,0,1,N,N
1,1,1,3196,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,1,10,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,33,2939,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
2,0,19,1107,0,0,1,0,0,1,1,0,0,0,0,1,1,T,T
3,1,9,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
3,0,7,2587,0,0,1,0,0,1,0,0,1,0,0,1,0,N,N
1,0,17,1653,0,1,0,0,0,1,0,1,1,0,0,1,0,N,N
1,2,16,4744,0,0,0,0,0,0,0,1,1,0,1,1,0,N,N
3,0,13,1073,0,1,1,0,1,1,0,1,1,0,0,1,0,N,N
3,0,13,128,0,0,1,0,0,0,0,0,1,0,0,1,0,N,N
1,0,3,2566,0,1,0,0,1,0,0,1,1,0,1,1,0,N,N
1,0,6,1319,0,1,0,0,1,1,0,1,1,0,1,0,0,N,N
3,0,6,123,0,0,1,0,0,0,0,1,0,0,0,0,0,N,N
1,2,6,4408,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
3,1,17,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,2,5,3152,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
2,0,24,3003,0,1,1,0,0,1,0,0,1,0,0,1,1,N,N
3,0,10,1564,0,0,1,0,0,1,0,0,1,0,0,1,0,N,N
1,2,5,3792,0,0,0,0,0,0,0,1,0,0,1,1,0,N,N
1,0,17,560,0,1,1,0,0,1,0,1,0,0,1,1,0,N,N
1,0,12,4984,0,1,0,0,0,1,0,1,1,0,0,0,0,N,N
2,0,24,3001,0,1,1,0,1,1,0,0,1,0,0,1,1,N,T
3,0,1,110,0,0,1,0,0,1,0,0,1,0,0,0,0,N,N
2,0,8,2888,0,1,1,0,0,1,0,1,1,0,0,1,0,N,N
2,0,5,3004,0,1,1,0,1,1,0,0,1,0,0,1,0,N,N
3,0,11,1540,0,0,1,0,0,1,0,1,0,0,0,0,0,N,N
3,0,21,1500,0,1,0,0,0,0,0,0,1,0,0,1,0,N,N
1,1,3,3905,0,1,1,0,0,1,0,0,0,0,0,0,0,N,N
0,1,2,192,0,1,0,0,1,1,0,0,0,0,0,0,1,N,N
1,1,12,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,10,4834,0,1,0,0,1,1,0,1,1,0,0,0,0,N,N
1,1,17,3571,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
1,0,12,3046,0,0,1,0,0,1,0,1,1,0,1,1,0,N,N
3,2,18,3119,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
3,0,17,794,0,1,1,0,0,1,0,1,1,0,0,1,0,N,N
3,0,21,806,0,1,1,0,1,1,0,1,1,0,0,0,0,N,N
1,1,10,3918,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
1,1,9,2682,0,1,0,0,0,1,0,0,0,0,0,0,0,N,N
1,1,16,4866,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
3,1,10,1046,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
3,0,19,2121,0,0,1,0,0,1,0,1,0,0,1,0,0,N,N
1,1,6,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,10,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,16,2052,0,1,0,0,1,0,0,1,1,0,1,1,0,N,N
1,1,2,2134,0,0,1,0,0,0,0,0,0,0,0,0,0,N,N
1,0,9,4984,0,0,1,0,1,0,0,1,1,0,0,0,0,N,N
1,0,8,3954,1,0,0,0,0,0,1,0,0,1,0,0,1,T,T
1,1,3,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,14,3342,0,1,0,0,0,1,0,0,0,0,0,0,0,N,N
1,0,9,3824,0,1,0,0,1,0,0,1,1,0,0,0,0,N,N
3,0,18,3182,0,1,0,0,1,0,0,0,1,0,0,1,0,N,N
1,1,3,601,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,6,4914,0,1,0,0,1,0,0,0,1,0,0,0,0,N,N
3,1,13,3247,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,4,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
2,0,21,3101,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
3,0,2,1096,0,1,1,0,0,0,0,0,1,0,0,0,0,N,N
0,1,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,5,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,0,16,4339,0,1,1,0,1,1,0,1,1,0,1,1,0,N,N
3,1,10,3127,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,5,3882,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
1,0,6,19,0,1,1,0,0,1,0,0,1,0,0,0,0,N,N
1,0,3,3821,0,1,1,0,1,1,0,1,0,0,1,1,0,N,N
1,0,12,1658,0,1,0,0,0,1,0,1,1,0,1,1,0,N,N
2,0,2,508,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
3,2,4,1549,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
3,0,19,1076,0,1,1,0,1,1,0,1,1,0,0,1,0,N,N
3,2,16,2630,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
1,2,1,1617,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
1,1,16,1533,0,0,0,0,0,0,0,0,0,0,0,0,1,T,T
2,0,29,3112,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
1,1,14,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,16,107,0,0,1,0,0,1,0,0,0,0,0,0,0,N,N
1,0,12,1186,0,0,1,0,0,1,0,1,0,0,1,0,0,N,N
3,2,3,1179,0,0,0,0,0,0,0,0,1,0,0,1,0,N,N
1,1,9,1682,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
1,2,11,1806,0,0,0,0,0,0,0,1,0,0,0,0,0,N,N
3,1,19,3177,0,1,0,0,1,0,0,0,0,0,0,0,0,N,N
2,0,1,2908,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
3,2,7,2201,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
2,0,22,878,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
1,0,11,1193,0,1,1,0,1,1,0,1,0,0,1,1,0,N,N
2,0,9,413,0,0,1,0,0,0,0,1,1,0,1,1,0,N,N
1,1,6,532,0,1,1,0,1,1,0,0,0,0,0,0,1,N,N
1,0,8,2079,0,1,0,0,1,0,0,1,1,0,0,1,0,N,N
1,1,8,1611,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
1,1,4,634,0,1,1,0,1,1,0,0,0,0,0,0,0,N,N
2,0,9,752,0,0,1,0,0,0,0,1,0,0,0,1,0,N,N
2,0,31,3092,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
1,1,5,4786,0,0,1,0,1,0,0,0,0,0,0,0,0,N,N
3,0,10,4091,0,0,1,0,0,0,0,0,1,0,0,0,0,N,N
0,1,5,156,0,1,0,0,1,0,0,0,0,0,0,0,1,N,N
2,0,32,2992,0,1,1,0,0,1,0,0,1,0,0,1,1,N,N
2,0,5,912,0,0,1,0,0,0,0,1,1,0,0,1,0,N,N
2,0,4,2900,0,1,1,0,0,1,0,0,1,0,0,1,0,N,N
1,2,4,4408,0,0,0,0,0,0,0,0,1,0,0,0,0,N,N
1,2,10,4058,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N
3,2,1,831,0,0,0,0,0,0,0,1,1,0,0,0,1,N,N
1,1,12,4891,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N
